date,actual_price,actual_volatility,forecasted_volatility,forecast_error,forecast_error_pct,ci_lower,ci_upper,ci_width,in_ci,forecast_har_basic,forecast_har_cj,forecast_har_cj_q,forecast_har_log,forecast_garch_best,forecast_regime_switching,forecast_state_space,weight_har_basic,weight_har_cj,weight_har_cj_q,weight_har_log,weight_garch_best,weight_regime_switching,weight_state_space,ticker,window_size,forecast_horizon,data_source,data_quality_score
2025-06-13 04:00:00,326.43,3.1068924162912994,1.9035054378505278,1.2033869784407716,38.73281778701742,-1.2987293224068026,3.6061891016487415,4.904918424055544,True,2.0749910088932264,1.8886685345797678,1.9546224591742647,2.1578272246995267,0,0,0,0.22162836121339843,0.2276915852438023,0.21792174805141656,0.2723294518524034,0.020142951212993084,0.020142951212993084,0.020142951212993084,TSLA,500,10,alpaca,47.83468474751701
2025-06-14 04:00:00,319.11,3.10587950434262,1.679639800252024,1.4262397040905959,45.92063864990374,-1.145469038659673,3.1906755869441676,4.336144625603841,True,1.8140821408671668,1.7268670885933035,1.797560721783893,1.8197129677513684,0,0,0,0.21779950375306747,0.2314445751420365,0.22365918874103255,0.2653267995376778,0.020589977608728497,0.020589977608728497,0.020589977608728497,TSLA,500,10,alpaca,47.83468474751701
2025-06-15 04:00:00,325.31,3.1058795043426204,1.576170615400953,1.5297088889416675,49.252035914556195,-1.0793148444694036,3.0038240273261136,4.0831388717955175,False,1.7436593348223246,1.600752088840255,1.6732217924248585,1.7181489239110486,0,0,0,0.2241752310312305,0.21960328794049153,0.21936486569085825,0.27163471048935284,0.021740634949355592,0.021740634949355592,0.021740634949355592,TSLA,500,10,alpaca,47.83468474751701
2025-06-16 04:00:00,325.31,3.1114035442984123,2.418623503721694,0.6927800405767184,22.26583696757126,-1.716032227415219,4.676328436509476,6.392360663924696,True,2.8757833965677175,2.3419181632673802,2.1859872064094232,2.9573479655853805,0,0,0,0.22653174358651001,0.2162450411715392,0.22148463387391112,0.26259220086926144,0.024382126832926027,0.024382126832926027,0.024382126832926027,TSLA,500,10,alpaca,47.83468474751701
2025-06-17 04:00:00,325.31,3.1742842447578323,1.688695470954319,1.4855887738035134,46.800748113748384,-1.8904125829291119,5.26780352483775,7.158216107766862,True,2.924667256563528,2.98797766824897,2.9145551711468434,2.993668200720892,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
2025-06-18 04:00:00,329.13,3.003652632058198,2.9610558980142616,0.04259673404393638,1.4181644571445582,-1.9095996068071839,5.320821751031435,7.230421357838619,True,2.921932965859748,3.0419145210973255,2.9796273790604118,2.9958026387673935,0,0,0,0.28449454073636027,0.026674607524330655,0.018442698215696343,0.6654936645391909,0.0016314963281406263,0.0016314963281406263,0.0016314963281406263,TSLA,500,10,alpaca,47.83468474751701
2025-06-19 04:00:00,316.35,2.992009079981547,2.977705819821657,0.01430326015989003,0.47804868827397556,-1.921554407401918,5.354413291759512,7.27596769916143,True,2.9383472571532465,3.041458454714315,3.0216939997917938,3.013506383592224,0,0,0,0.2918382229014412,0.05622100301831585,0.038109601627659084,0.608604776308838,0.001742132047915362,0.001742132047915362,0.001742132047915362,TSLA,500,10,alpaca,47.83468474751701
2025-06-20 04:00:00,322.05,2.991243275672075,3.0604638822190537,-0.06922060654697892,-2.3141082208175257,-1.9519354923066294,5.439702366147925,7.391637858454555,True,3.033329065392263,3.0194249214308364,3.0602641442301004,3.0941659273913364,0,0,0,0.28047922322483504,0.057186617604133516,0.03883738865658881,0.6199262679691365,0.0011901675151020667,0.0011901675151020667,0.0011901675151020667,TSLA,500,10,alpaca,47.83468474751701
2025-06-21 04:00:00,322.05,2.942245142209104,3.1398541795413095,-0.1976090373322057,-6.716266924782357,-1.9942126596994936,5.557317470194778,7.551530129894271,True,3.125377375979625,3.080710508562901,3.096703193034291,3.168075759156677,0,0,0,0.2772316018144925,0.05774051556062826,0.03934742811958476,0.6229875274497886,0.0008976423518353645,0.0008976423518353645,0.0008976423518353645,TSLA,500,10,alpaca,47.83468474751701
2025-06-22 04:00:00,322.16,2.942245142209104,3.1451331033320535,-0.2028879611229497,-6.895685142354144,-2.019306304637756,5.627805197027712,7.647111501665468,True,3.121684306236638,3.1710715701009415,3.171164668807462,3.165825578219802,0,0,0,0.3093731768950009,0.06539670580043246,0.04435417110250635,0.5784701816774231,0.0008019215082123042,0.0008019215082123042,0.0008019215082123042,TSLA,500,10,alpaca,47.83468474751701
2025-06-23 04:00:00,322.16,3.1990268757612452,3.1315926283389492,0.06743424742229598,2.1079612657598954,-2.0131598196403093,5.610636251844572,7.623796071484882,True,3.111086935816938,3.153708139493639,3.16814829732633,3.158224140078011,0,0,0,0.36357052495529785,0.0978795959636302,0.06677700043899507,0.4686969428153512,0.0010253119422419148,0.0010253119422419148,0.0010253119422419148,TSLA,500,10,alpaca,47.83468474751701
2025-06-24 04:00:00,322.16,3.216625621861076,3.1318748347122343,0.08475078714884177,2.6347731166739456,-2.0188199730793865,5.626082111986516,7.644902085065903,True,3.1086639285687463,3.170217718869065,3.189423745187329,3.1571120935498143,0,0,0,0.38448006672649865,0.11647669150492411,0.08200241574889808,0.41362440044412824,0.0011388085251837095,0.0011388085251837095,0.0011388085251837095,TSLA,500,10,alpaca,47.83468474751701
2025-06-25 04:00:00,348.68,3.2739118548925386,3.13382448346698,0.1400873714255586,4.278898688619605,-2.023117866960865,5.637511685121491,7.660629552082356,True,3.1034235018395413,3.181897030535407,3.2112717842632623,3.1537860469239813,0,0,0,0.3752318919497922,0.11888754284423043,0.08392637176871369,0.41902737932366985,0.000975604704531261,0.000975604704531261,0.000975604704531261,TSLA,500,10,alpaca,47.83468474751701
2025-06-26 04:00:00,340.47,3.224398855084157,3.131837783466646,0.09256107161751093,2.8706458405901856,-2.022028055204183,5.63419697753334,7.656225032737523,True,3.0969964643035097,3.1788114535202747,3.2172251916985712,3.149558118629689,0,0,0,0.36259474655737806,0.12302921927412047,0.08714113408869445,0.42464489996957167,0.0008633333700784783,0.0008633333700784783,0.0008633333700784783,TSLA,500,10,alpaca,47.83468474751701
2025-06-27 04:00:00,327.55,2.1110156624288923,1.8046344280500735,0.3063812343788188,14.513451502595803,-2.0202804909808973,5.629549347081045,7.649829838061942,True,3.0986089392929275,3.175317312631454,3.2096850715599916,3.148829672866143,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
